id,wikidata_id,name,name_ko,latitude,longitude,location_type,parent_location_id,created_at,updated_at,name_original,modern_name,country,region,is_region,coords_source,canonical_id,hierarchy_level,modern_parent_id,historical_parent_id,valid_from,valid_until,parent_id,display_level,display_zoom_min,display_zoom_max,description,description_ko,description_ja,name_ja,description_source,description_source_url,wikipedia_url,geocoded_by,geocoded_at,connection_count,type,is_light
1416043,Q130469,Mazar-i-Sharif,마자르이샤리프,36.7000000,67.1166667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416047,Q131323,Misrata,미스라타,32.3777778,15.0901389,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416054,Q133118,Şanlıurfa,샨르우르파,37.1583333,38.7916667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416058,Q134750,St. Lawrence River,세인트로렌스강,49.6666667,-64.5000000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416076,Q137796,Tarakan Island,타라칸섬,3.3628030,117.5970170,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416084,Q139706,Panipat,파니파트,29.3875000,76.9700000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416095,Q143601,Čajniče,,43.5500000,19.1666667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416102,Q145972,Zamość,자모시치,50.7205556,23.2586111,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416106,Q147089,Manisa,마니사,38.6119444,27.4263889,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416145,Q157032,Prilep,프릴레프,41.3463889,21.5541667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416163,Q160483,Chios,히오스섬,38.4000000,26.0166667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416190,Q161015,Niederkaina,,51.1917000,14.4778000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416192,Q161491,Reading,레딩 (버크셔주),51.4541667,-0.9730556,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416199,Q163607,Angkor,앙코르 유적,13.4333333,103.8333333,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416228,Q167551,Gitega,기테가,-3.4283333,29.9250000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416241,Q170047,Samarra,사마라 (이라크),34.1959000,43.8856800,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416245,Q170263,Chester,체스터,53.2000000,-2.8833333,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416249,Q170616,Chiba,지바시,35.6072778,140.1063611,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416274,Q171009,Drava,드라바강,46.7224694,12.2529889,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416300,Q173037,Nikolayevsk-on-Amur,니콜라옙스크나아무레,53.1500000,140.7333333,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416301,Q173690,Gjirokastër,지로카스터르,40.0758300,20.1388900,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416345,Q182049,Rustenburg,루스텐버그,-25.6666667,27.2336111,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416346,Q182445,Prut,프루트강,48.1627000,24.5543000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416353,Q183551,Waterford,워터퍼드,52.2583000,-7.1190000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416354,Q184163,Colchester,콜체스터,51.8886110,0.9036110,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416363,Q185345,Poti,포티 (조지아),42.1500000,41.6666667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416369,Q186901,Drina,드리나강,43.3486111,18.8394444,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416377,Q189715,Courbevoie,쿠르브부아,48.8972222,2.2522222,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416378,Q190138,Lefkada,레프카다,38.7177780,20.6438890,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416387,Q192961,Ramadi,라마디,33.4258333,43.2991667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416390,Q193452,Armagh,아마 (아마주),54.3494440,-6.6544440,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416391,Q193478,Buda,부더,47.4666667,19.0500000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416421,Q201766,Bougainville Island,부건빌섬,-6.2444444,155.3838889,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416422,Q202158,Hämeenlinna,해멘린나,60.9944444,24.4666667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416431,Q203175,Samothrace,사모트라키섬,40.4500000,25.5875000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416471,Q207928,Gauja,가우야강,57.0809070,25.5974150,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416477,Q208472,Bingöl,빙괼,38.8861111,40.5016667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416486,Q211055,Mahikeng,마피켕,-25.8652778,25.6441667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416504,Q213127,Ukmergė,우크메르게,55.2500000,24.7666667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416511,Q215277,Jaffna,자프나,9.6647222,80.0166667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416518,Q217061,Yser,이제르강 (벨기에),51.1527778,2.7230556,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416527,Q218861,Gondar,곤다르,12.6000000,37.4666667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416531,Q219608,Ambon Island,암본섬,-3.6147194,128.1658306,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416554,Q231517,Zvornik,즈보르니크,44.3833333,19.1000000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416677,Q242995,Jhansi,잔시,25.4486200,78.5696200,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416679,Q243846,Hillah,힐라,32.4833333,44.4333333,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416767,Q266698,Karlštejn Castle,,49.9395500,14.1879330,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416803,Q270754,Nag Hammadi,나그함마디,26.0500000,32.2500000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416823,Q277531,Citadel of Salah Ed-Din,살라딘성,35.5958330,36.0572220,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416838,Q279995,Ključ,클류치 (보스니아 헤르체고비나),44.5333333,16.7666667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416925,Q301107,eMakhazeni,,-25.6893500,30.0316667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416941,Q303317,Kilinochchi,킬리노치치,9.3833333,80.4086111,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416950,Q305067,Gniew,,53.8333333,18.8333333,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416956,Q307726,Özalp district,,38.6583333,43.9894444,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416959,Q309345,Maymana,마이마나,35.9333333,64.7500000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416961,Q310892,al-Bab,알바브,36.3725000,37.5177778,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1416962,Q311321,Al-Hasakah,하사카,36.5116667,40.7422222,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417034,Q320649,Cunene River,쿠네네강,-17.2494444,11.7533333,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417050,Q324927,Miechów,,50.3577778,20.0325000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417057,Q325652,Tinian,티니언섬,15.0000000,145.6333333,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417058,Q326339,Üsküdar,위스퀴다르,41.0166667,29.0166667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417088,Q337524,Espiritu Santo,에스피리투산토섬,-15.4166667,166.9000000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417207,Q380096,Adwa,,14.1666667,38.9000000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417241,Q388662,Şebinkarahisar,,40.2833333,38.4166667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417252,Q390028,Independence Hall,독립기념관 (미국),39.9488889,-75.1500000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417253,Q390036,St Fagans,,51.4870000,-3.2680000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417262,Q391221,Barcelona,바르셀로나 (베네수엘라),10.1333333,-64.6833333,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417413,Q443840,Alton,알턴,51.1498000,-0.9769000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417418,Q448120,Thorold,,43.1166667,-79.2000000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417437,Q456557,Amba Alagi,,12.9833333,39.5500000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417443,Q459495,Beşiktaş,베식타시,41.0752778,29.0275000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417458,Q466221,Sylhet,실렛,24.9000000,91.8666667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417474,Q476475,Avre,,49.6317000,2.8297000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417607,Q491801,Cocobeach,,0.9940440,9.5773410,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417652,Q504678,Berwick-upon-Tweed,베릭어폰트위드,55.7691667,-2.0025000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417687,Q515527,Engen,,47.8527778,8.7713889,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417695,Q517690,Lysimachia,,40.5800000,26.8800000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417706,Q520119,Gernsbach,게른스바흐,48.7633333,8.3341667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417708,Q520600,Banyo,,6.7480556,11.8058333,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417739,Q527969,Moerbrugge,,51.1622000,3.2628000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417794,Q543904,Bagdad,,25.9500000,-97.1500000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417802,Q546010,Ani,아니,40.5075000,43.5727778,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417805,Q546905,Bismil,,37.8466667,40.6661111,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417924,Q575774,Al-Safira,,36.0769444,37.3725000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417944,Q579405,Antioch on the Maeander,,37.8729411,28.5495297,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417953,Q580965,Malegaon,말레가온,20.5500000,74.5500000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417977,Q583953,Kupres,,43.9905556,17.2794444,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1417978,Q583982,Anjangaon,,21.1651600,77.3091000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1418074,Q597446,Bazel,,51.1467000,4.2986000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1418082,Q599416,Sinop,시노프,42.0266667,35.1511111,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1418149,Q608932,Presidential Palace,대통령궁 (바르샤바),52.2427778,21.0158333,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1418213,Q615470,Las Piedras,라스피에드라스,-34.7166667,-56.2166667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1418268,Q624467,Hanseongbu,한성부,37.5833333,127.0000000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1418272,Q625134,Borsippa,보르시파,32.3919972,44.3416889,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1418281,Q626840,Aračinovo,,42.0263889,21.5616667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1418314,Q633819,Arve,아르브강,46.0264000,6.9670000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1418365,Q639806,Mach,,29.8636111,67.3297222,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1418390,Q643112,Tabora,타보라,-5.0166667,32.8000000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1418452,Q651535,Inatès,,15.2314000,1.3143000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1418463,Q653988,Srirangapatna,스리랑가파트나,12.4180556,76.6947222,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1418501,Q659817,Leitha,라이타강,47.7362778,16.2301389,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1418570,Q670612,Majdal Shams,마즈달 샴스,33.2691667,35.7705556,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1418713,Q691747,Pyay,삐 (도시),18.8200000,95.2155556,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1418737,Q696228,Tanegashima,다네가섬,30.5738889,130.9811111,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1418746,Q698864,Arpi,,41.5530319,15.6112769,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1418804,Q706857,Bakhmut,바흐무트,48.5947222,38.0008333,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1418864,Q715797,Khalkhyn River,할하강,47.8955556,117.8355556,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1418878,Q718192,Lake Khasan,하산호,42.4508333,130.6075000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1418899,Q722938,Kitab,,39.1336111,66.8819444,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1419075,Q745906,Ngaoundéré,응가운데레,7.3213889,13.5838889,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1419118,Q750679,Samawah,사마와,31.3166667,45.2833333,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1419270,Q760617,Enerhodar,에네르호다르,47.4988889,34.6558333,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1419310,Q769680,Bornholm,보른홀름섬,55.1250000,14.9166667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1419408,Q786298,Modder River,,-29.0300000,24.6263889,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1419744,Q833016,Tacuarembó,타콰렘보,-31.7110472,-55.9788778,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1419771,Q836675,Lugalo,,-7.7371722,35.8778694,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1419783,Q838916,Velasco,,28.9619000,-95.3606000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1419806,Q844542,Sarıkamış,,40.3313889,42.5902778,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1419807,Q844546,Lifford,리퍼드,54.8355990,-7.4779130,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1419810,Q845216,National Civil Rights Museum,,35.1345000,-90.0576000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1419839,Q849296,Bregalnica,,41.7270700,22.9875476,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1419937,Q864959,Bir Hakeim,,31.5938889,23.4800000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1420191,Q906516,Margat,,35.1511110,35.9491670,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1420221,Q911241,Vushtrri,,42.8222222,20.9666667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1420222,Q911339,Sunzha,,42.9269444,44.8816667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1420256,Q916382,Ollantaytambo,,-13.2580556,-72.2633333,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1420346,Q932648,Didymoteicho,디디모티호,41.3500000,26.5000000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1420378,Q937958,Sele,,40.4820000,14.9430000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1420650,Q984575,Tébessa,테베사,35.4000000,8.1166667,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1420732,Q990651,Kozienice,코지에니체,51.5855556,21.5511111,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1420750,Q991973,Chmielnik,,50.6116667,20.7497222,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1420840,Q1002133,Dunbar,,55.9983333,-2.5227778,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1420854,Q1003283,Kcynia,크치니아,52.9919444,17.4844444,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1420863,Q1004290,Skuodas,,56.2666667,21.5333333,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1420954,Q1011062,Maldon,맬든,51.7316667,0.6758333,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
1421065,Q1012797,Ostia,오스티아 안티카,41.7541667,12.2875000,point,,2026-02-12 10:18:10.620346,2026-02-12 10:18:10.620346,,,,,f,,,,,,,,,3,0,10,,,,,,,,,,0,,t
